visit_id,user_id,dow,interaction,purchase
v000236,u044993,Sunday,0,0
v000237,u010815,Wednesday,0,0
v000238,u049319,Sunday,0,0
v000239,u028762,Tuesday,1,0
v000240,u024560,Monday,0,0
v000241,u008297,Monday,0,0
v000242,u020308,Saturday,0,0
v000243,u009332,Monday,0,0
v000244,u031543,Friday,0,0
v000245,u001404,Sunday,0,0
v000246,u026651,Wednesday,0,0
v000247,u019456,Sunday,0,0
v000248,u040399,Sunday,1,35
v000249,u030367,Monday,0,0
v000250,u007556,Saturday,0,0
v000251,u013129,Wednesday,0,0
v000252,u044509,Sunday,1,75
v000253,u012507,Saturday,0,0
v000254,u032093,Sunday,1,35
v000255,u019246,Friday,1,35
v000256,u021613,Sunday,1,35
v000257,u024170,Sunday,0,0
v000258,u046968,Friday,1,35
v000259,u040282,Sunday,0,0
v000260,u016933,Thursday,1,35
v000261,u022234,Friday,0,0
v000262,u029285,Tuesday,0,0
v000263,u034218,Sunday,1,0
v000264,u003475,Saturday,0,0
v000265,u001870,Sunday,0,0
v000266,u005765,Sunday,0,0
v000267,u044422,Tuesday,0,0
v000268,u010355,Saturday,0,0
v000269,u019452,Monday,1,35
v000270,u035016,Wednesday,0,0
v000271,u040135,Thursday,0,0
v000272,u004709,Saturday,0,0
v000273,u044705,Wednesday,1,0
v000274,u044560,Sunday,1,35
v000275,u004988,Sunday,1,75
v000276,u002221,Sunday,0,0
v000277,u047341,Thursday,0,0
v000278,u024875,Tuesday,1,35
v000279,u001488,Wednesday,0,0
v000280,u043349,Thursday,0,0
v000281,u040800,Saturday,0,0
v000282,u023554,Saturday,0,0
v000283,u049904,Tuesday,0,0
v000284,u044897,Saturday,1,0
v000285,u026006,Friday,1,35
v000286,u010284,Sunday,0,0
v000287,u048509,Monday,1,35
v000288,u032188,Monday,0,0
v000289,u048682,Tuesday,0,0
v000290,u017957,Friday,0,0
v000291,u001808,Saturday,0,0
v000292,u019428,Thursday,1,35
v000293,u013483,Wednesday,0,0
v000294,u026165,Thursday,1,35
v000295,u023029,Tuesday,0,0
v000296,u012525,Tuesday,0,0
v000297,u024635,Sunday,1,150
v000298,u020858,Sunday,0,0
v000299,u002834,Saturday,0,0
v000300,u004458,Friday,0,0
v000301,u036262,Monday,0,0
v000302,u012877,Sunday,0,0
v000303,u030440,Monday,0,0
v000304,u038194,Sunday,0,0
v000305,u009340,Saturday,0,0
v000306,u048464,Friday,0,0
v000307,u021590,Monday,1,75
v000308,u038224,Sunday,0,0
v000309,u045053,Saturday,0,0
v000310,u004692,Monday,0,0
v000311,u046889,Friday,0,0
v000312,u040711,Saturday,0,0
v000313,u036198,Tuesday,0,0
v000314,u001544,Thursday,0,0
v000315,u011091,Monday,0,0
v000316,u022708,Tuesday,0,0
v000317,u008626,Saturday,0,0
v000318,u035008,Sunday,1,75
v000319,u016348,Wednesday,0,0
v000320,u034797,Sunday,1,0
v000321,u025391,Sunday,1,75
v000322,u039598,Monday,0,0
v000323,u041666,Friday,0,0
v000324,u046035,Saturday,0,0
v000325,u002627,Wednesday,0,0
v000326,u015808,Sunday,0,0
v000327,u016630,Friday,0,0
v000328,u037481,Tuesday,0,0
v000329,u026877,Saturday,1,0
v000330,u019660,Thursday,0,0
v000331,u001332,Saturday,1,0
v000332,u016078,Sunday,0,0
v000333,u041869,Tuesday,0,0
v000334,u029752,Friday,1,0
v000335,u035221,Tuesday,0,0
v000336,u048700,Sunday,1,75
v000337,u010778,Tuesday,0,0
v000338,u018225,Tuesday,0,0
v000339,u016505,Saturday,0,0
v000340,u017212,Saturday,1,0
v000341,u043416,Sunday,1,35
v000342,u026486,Saturday,0,0
v000343,u008055,Wednesday,0,0
v000344,u046968,Tuesday,0,0
v000345,u006889,Sunday,1,0
v000346,u027472,Sunday,0,0
v000347,u009661,Sunday,0,0
v000348,u045506,Tuesday,0,0
v000349,u018341,Tuesday,0,0
v000350,u023756,Monday,1,0
v000351,u025840,Wednesday,1,150
v000352,u027373,Saturday,0,0
v000353,u012855,Friday,0,0
v000354,u046947,Wednesday,0,0
v000355,u027597,Sunday,0,0
v000356,u023982,Tuesday,0,0
v000357,u016526,Monday,1,0
v000358,u013801,Sunday,0,0
v000359,u024744,Saturday,0,0
v000360,u045726,Sunday,1,75
v000361,u010820,Friday,0,0
v000362,u015958,Thursday,1,35
v000363,u023901,Saturday,1,35
v000364,u001594,Saturday,1,0
v000365,u041125,Monday,0,0
v000366,u033242,Friday,0,0
v000367,u035879,Monday,0,0
v000368,u034971,Friday,0,0
v000369,u020625,Sunday,0,0
v000370,u011245,Wednesday,0,0
v000371,u029665,Tuesday,0,0
v000372,u026641,Saturday,0,0
v000373,u044531,Tuesday,0,0
v000374,u019237,Monday,1,75
v000375,u033090,Saturday,0,0
v000376,u016454,Wednesday,0,0
v000377,u005865,Monday,0,0
v000378,u045206,Tuesday,0,0
v000379,u033044,Sunday,0,0
v000380,u030225,Monday,0,0
v000381,u002205,Thursday,1,0
v000382,u027908,Saturday,0,0
v000383,u024388,Thursday,0,0
v000384,u010330,Saturday,0,0
v000385,u029316,Saturday,1,0
v000386,u005431,Tuesday,0,0
v000387,u024601,Thursday,0,0
v000388,u037445,Friday,0,0
v000389,u004741,Tuesday,0,0
v000390,u039415,Monday,0,0
v000391,u034685,Friday,0,0
v000392,u020020,Monday,0,0
v000393,u014735,Monday,1,35
v000394,u040407,Monday,0,0
v000395,u000762,Wednesday,0,0
v000396,u037775,Friday,0,0
v000397,u042514,Saturday,0,0
v000398,u012357,Monday,0,0
v000399,u034028,Monday,0,0
v000400,u014158,Sunday,1,35
v000401,u023501,Tuesday,1,0
v000402,u011607,Sunday,0,0
v000403,u012183,Tuesday,0,0
v000404,u029287,Sunday,0,0
v000405,u019533,Monday,0,0
v000406,u019791,Sunday,0,0
v000407,u008052,Saturday,0,0
v000408,u006800,Sunday,0,0
v000409,u007626,Wednesday,0,0
v000410,u019627,Tuesday,1,35
v000411,u014743,Thursday,0,0
v000412,u003263,Thursday,0,0
v000413,u005977,Thursday,0,0
v000414,u022340,Sunday,1,0
v000415,u043386,Monday,1,150
v000416,u039717,Wednesday,0,0
v000417,u013499,Tuesday,0,0
v000418,u023503,Monday,0,0
v000419,u013271,Monday,0,0
v000420,u015296,Thursday,1,0
v000421,u014404,Friday,0,0
v000422,u045587,Tuesday,0,0
v000423,u000113,Thursday,0,0
v000424,u048645,Saturday,0,0
v000425,u018698,Thursday,0,0
v000426,u024822,Saturday,0,0
v000427,u002814,Saturday,1,75
v000428,u037856,Thursday,0,0
v000429,u030659,Monday,0,0
v000430,u028824,Saturday,0,0
v000431,u027583,Saturday,0,0
v000432,u006284,Wednesday,0,0
v000433,u012922,Tuesday,0,0
v000434,u038151,Thursday,0,0
v000435,u003506,Friday,0,0
v000436,u003592,Monday,1,0
v000437,u000255,Thursday,0,0
v000438,u034742,Thursday,0,0
v000439,u011688,Thursday,0,0
v000440,u046343,Saturday,0,0
v000441,u036611,Wednesday,0,0
v000442,u030452,Thursday,1,35
v000443,u014407,Tuesday,0,0
v000444,u015103,Saturday,0,0
v000445,u000769,Friday,0,0
v000446,u031200,Sunday,0,0
v000447,u043857,Tuesday,1,0
v000448,u021499,Sunday,1,0
v000449,u020154,Sunday,0,0
v000450,u008823,Sunday,1,75
v000451,u016027,Tuesday,0,0
v000452,u045509,Friday,0,0
v000453,u032383,Sunday,0,0
v000454,u027345,Tuesday,1,35
v000455,u017566,Saturday,1,35
v000456,u001712,Tuesday,1,35
v000457,u029131,Sunday,0,0
v000458,u038506,Saturday,0,0
v000459,u037395,Sunday,0,0
v000460,u003460,Sunday,0,0
v000461,u049804,Saturday,0,0
v000462,u033859,Sunday,0,0
v000463,u035405,Monday,0,0
v000464,u031118,Thursday,0,0
v000465,u013989,Saturday,0,0
v000466,u010800,Friday,1,75
v000467,u019647,Saturday,0,0
v000468,u002796,Wednesday,0,0
v000469,u038406,Saturday,0,0
v000470,u012917,Friday,1,0
v000471,u048756,Friday,0,0
v000472,u032683,Friday,1,75
v000473,u008166,Friday,1,35
v000474,u029791,Thursday,0,0
v000475,u006331,Saturday,0,0
v000476,u015776,Thursday,0,0
v000477,u001150,Tuesday,0,0
v000478,u049112,Tuesday,0,0
v000479,u040114,Monday,1,35
v000480,u034543,Thursday,0,0
v000481,u042056,Wednesday,0,0
v000482,u012700,Sunday,0,0
v000483,u031315,Tuesday,0,0
v000484,u008767,Monday,0,0
v000485,u005906,Tuesday,0,0
v000486,u028542,Tuesday,1,35
v000487,u007101,Friday,1,0
v000488,u011370,Wednesday,0,0
v000489,u048697,Sunday,0,0
v000490,u025750,Wednesday,0,0
v000491,u035300,Saturday,0,0
v000492,u035832,Tuesday,0,0
v000493,u013575,Thursday,0,0
v000494,u023078,Monday,0,0
v000495,u031606,Tuesday,0,0
v000496,u005688,Tuesday,0,0
v000497,u042917,Sunday,0,0
v000498,u002298,Friday,0,0
v000499,u044945,Thursday,0,0
v000500,u008909,Tuesday,1,35
v000501,u023309,Tuesday,0,0
v000502,u045955,Saturday,0,0
v000503,u029699,Tuesday,0,0
v000504,u017773,Wednesday,1,0
v000505,u032152,Wednesday,0,0
v000506,u025632,Sunday,0,0
v000507,u046068,Saturday,0,0
v000508,u026519,Wednesday,0,0
v000509,u045904,Sunday,1,75
v000510,u015409,Friday,0,0
v000511,u021415,Sunday,0,0
v000512,u011771,Sunday,0,0
v000513,u003211,Saturday,1,0
v000514,u039784,Saturday,1,35
v000515,u016069,Saturday,1,0
v000516,u026552,Saturday,0,0
v000517,u032791,Monday,0,0
v000518,u001917,Sunday,0,0
v000519,u043999,Tuesday,0,0
v000520,u011291,Sunday,0,0
v000521,u015585,Sunday,0,0
v000522,u013794,Wednesday,0,0
v000523,u010823,Wednesday,1,75
v000524,u039191,Thursday,0,0
v000525,u036082,Monday,0,0
v000526,u037615,Tuesday,0,0
v000527,u033532,Saturday,1,75
v000528,u037837,Saturday,0,0
v000529,u007666,Wednesday,1,75
v000530,u046350,Thursday,0,0
v000531,u029472,Friday,0,0
v000532,u004558,Friday,0,0
v000533,u048767,Monday,0,0
v000534,u033705,Wednesday,0,0
v000535,u049473,Saturday,0,0
v000536,u037297,Thursday,0,0
v000537,u019145,Sunday,0,0
v000538,u049107,Thursday,0,0
v000539,u020219,Saturday,0,0
v000540,u007217,Saturday,0,0
v000541,u000258,Tuesday,0,0
v000542,u012468,Sunday,0,0
v000543,u025685,Sunday,1,35
v000544,u023406,Monday,0,0
v000545,u034810,Saturday,0,0
v000546,u037423,Wednesday,0,0
v000547,u018578,Friday,0,0
v000548,u024470,Friday,1,75
v000549,u044194,Friday,1,35
v000550,u029089,Monday,0,0
v000551,u000817,Wednesday,0,0
v000552,u013466,Tuesday,0,0
v000553,u000753,Sunday,1,75
v000554,u033589,Sunday,0,0
v000555,u027163,Wednesday,1,75
v000556,u049904,Wednesday,1,75
v000557,u035190,Wednesday,0,0
v000558,u005355,Wednesday,0,0
v000559,u002744,Tuesday,0,0
v000560,u047295,Friday,1,75
v000561,u045820,Wednesday,1,35
v000562,u039963,Monday,0,0
v000563,u004460,Saturday,0,0
v000564,u008753,Tuesday,0,0
v000565,u024888,Sunday,1,35
v000566,u030521,Friday,0,0
v000567,u025772,Monday,0,0
v000568,u032895,Tuesday,0,0
v000569,u006489,Saturday,1,0
v000570,u046382,Monday,0,0
v000571,u022065,Saturday,0,0
v000572,u035782,Thursday,0,0
v000573,u015370,Friday,0,0
v000574,u015862,Monday,0,0
v000575,u040303,Wednesday,0,0
v000576,u012609,Thursday,0,0
v000577,u022612,Friday,0,0
v000578,u035521,Saturday,0,0
v000579,u037297,Saturday,0,0
v000580,u009011,Tuesday,0,0
v000581,u046770,Tuesday,0,0
v000582,u002246,Wednesday,0,0
v000583,u033710,Thursday,0,0
v000584,u035060,Saturday,0,0
v000585,u043314,Thursday,0,0
v000586,u049375,Friday,0,0
v000587,u030672,Wednesday,0,0
v000588,u006104,Saturday,0,0
v000589,u033688,Wednesday,0,0
v000590,u028077,Thursday,0,0
v000591,u020022,Saturday,0,0
v000592,u038595,Wednesday,0,0
v000593,u037425,Monday,0,0
v000594,u047077,Thursday,0,0
v000595,u037007,Monday,0,0
v000596,u025613,Thursday,0,0
v000597,u023739,Wednesday,0,0
v000598,u035240,Tuesday,0,0
v000599,u044840,Wednesday,0,0
v000600,u036292,Tuesday,0,0
v000601,u009554,Monday,0,0
v000602,u009327,Saturday,0,0
v000603,u046451,Wednesday,0,0
v000604,u042099,Friday,1,35
v000605,u020099,Friday,0,0
v000606,u027986,Tuesday,0,0
v000607,u042480,Wednesday,0,0
v000608,u005814,Thursday,0,0
v000609,u004359,Sunday,0,0
v000610,u019389,Thursday,0,0
v000611,u026527,Saturday,0,0
v000612,u047956,Tuesday,1,0
v000613,u043844,Friday,0,0
v000614,u006569,Friday,0,0
v000615,u004339,Tuesday,0,0
v000616,u016414,Wednesday,0,0
v000617,u025785,Tuesday,0,0
v000618,u042401,Friday,1,75
v000619,u003736,Thursday,0,0
v000620,u014736,Monday,0,0
v000621,u036826,Saturday,0,0
v000622,u002340,Sunday,0,0
v000623,u030797,Friday,0,0
v000624,u029732,Saturday,0,0
v000625,u035604,Monday,1,0
v000626,u048102,Tuesday,0,0
v000627,u036266,Sunday,0,0
v000628,u026955,Friday,0,0
v000629,u042746,Wednesday,0,0
v000630,u031411,Monday,0,0
v000631,u023452,Friday,0,0
v000632,u012748,Thursday,0,0
v000633,u039971,Friday,0,0
v000634,u016667,Saturday,0,0
v000635,u015563,Saturday,1,150
v000636,u042215,Saturday,0,0
v000637,u009344,Sunday,0,0
v000638,u043568,Thursday,0,0
v000639,u043776,Thursday,0,0
v000640,u006445,Sunday,0,0
v000641,u043221,Tuesday,0,0
v000642,u012834,Thursday,0,0
v000643,u005108,Friday,1,0
v000644,u018679,Tuesday,0,0
v000645,u036599,Wednesday,0,0
v000646,u038798,Monday,0,0
v000647,u019771,Monday,0,0
v000648,u013163,Saturday,0,0
v000649,u012856,Sunday,0,0
v000650,u001295,Sunday,0,0
v000651,u034182,Sunday,0,0
v000652,u015193,Tuesday,0,0
v000653,u040245,Thursday,1,150
v000654,u020237,Friday,0,0
v000655,u042399,Tuesday,1,0
v000656,u048860,Sunday,1,150
v000657,u013793,Sunday,0,0
v000658,u045968,Friday,0,0
v000659,u009924,Saturday,1,0
v000660,u049516,Wednesday,0,0
v000661,u023507,Sunday,1,0
v000662,u047869,Wednesday,1,0
v000663,u012182,Tuesday,1,75
v000664,u032350,Saturday,0,0
v000665,u000376,Tuesday,0,0
v000666,u032534,Saturday,0,0
v000667,u019238,Saturday,0,0
v000668,u013228,Tuesday,0,0
v000669,u023119,Thursday,1,35
v000670,u014943,Monday,0,0
v000671,u041131,Sunday,1,75
v000672,u016348,Saturday,0,0
v000673,u017497,Sunday,1,150
v000674,u007860,Sunday,0,0
v000675,u018412,Wednesday,1,75
v000676,u044480,Thursday,0,0
v000677,u042241,Thursday,0,0
v000678,u009469,Sunday,0,0
v000679,u019653,Wednesday,1,35
v000680,u049116,Friday,0,0
v000681,u024782,Sunday,1,75
v000682,u002801,Tuesday,0,0
v000683,u044132,Sunday,0,0
v000684,u002258,Thursday,0,0
v000685,u041282,Sunday,0,0
v000686,u020470,Saturday,1,35
v000687,u009608,Monday,0,0
v000688,u034394,Monday,0,0
v000689,u043671,Sunday,0,0
v000690,u037489,Wednesday,1,35
v000691,u005800,Sunday,0,0
v000692,u002182,Sunday,0,0
v000693,u002838,Saturday,0,0
v000694,u031535,Saturday,1,35
v000695,u038309,Sunday,0,0
v000696,u004299,Wednesday,0,0
v000697,u012131,Wednesday,0,0
v000698,u033937,Tuesday,0,0
v000699,u023210,Monday,0,0
v000700,u033060,Thursday,0,0
v000701,u047275,Sunday,0,0
v000702,u049257,Friday,0,0
v000703,u049372,Wednesday,0,0
v000704,u042691,Saturday,0,0
v000705,u035906,Monday,0,0
v000706,u049442,Saturday,1,35
v000707,u030492,Saturday,0,0
v000708,u031168,Friday,0,0
v000709,u022495,Wednesday,0,0
v000710,u018704,Tuesday,1,0
v000711,u047260,Thursday,1,75
v000712,u031771,Monday,1,0
v000713,u003691,Friday,0,0
v000714,u006323,Sunday,0,0
v000715,u001218,Sunday,0,0
v000716,u022648,Sunday,0,0
v000717,u038709,Wednesday,0,0
v000718,u007525,Saturday,0,0
v000719,u032339,Wednesday,0,0
v000720,u037154,Sunday,1,35
v000721,u048373,Saturday,0,0
v000722,u042063,Thursday,0,0
v000723,u037013,Friday,0,0
v000724,u011784,Tuesday,1,0
v000725,u024073,Thursday,1,75
v000726,u001033,Sunday,0,0
v000727,u012755,Monday,0,0
v000728,u013224,Tuesday,0,0
v000729,u044908,Saturday,0,0
v000730,u040789,Saturday,1,0
v000731,u035596,Monday,0,0
v000732,u009087,Saturday,1,75
v000733,u047615,Saturday,0,0
v000734,u023359,Friday,0,0
v000735,u011983,Tuesday,0,0
v000736,u036890,Monday,1,0
v000737,u036463,Thursday,1,75
v000738,u023696,Friday,0,0
v000739,u034158,Tuesday,0,0
v000740,u001971,Tuesday,0,0
v000741,u011425,Wednesday,1,0
v000742,u032813,Wednesday,0,0
v000743,u010700,Monday,0,0
v000744,u003895,Wednesday,0,0
v000745,u044857,Sunday,0,0
v000746,u007843,Tuesday,0,0
v000747,u028210,Thursday,0,0
v000748,u020474,Monday,0,0
v000749,u021476,Saturday,1,35
v000750,u039812,Monday,0,0
v000751,u001847,Monday,0,0
v000752,u017692,Thursday,1,75
v000753,u034448,Saturday,1,150
v000754,u037257,Thursday,1,150
v000755,u022320,Monday,0,0
v000756,u016593,Sunday,1,0
v000757,u047275,Thursday,1,0
v000758,u037273,Thursday,0,0
v000759,u009015,Tuesday,0,0
v000760,u046013,Friday,0,0
v000761,u047885,Friday,0,0
v000762,u005114,Thursday,0,0
v000763,u040239,Monday,0,0
v000764,u018663,Sunday,0,0
v000765,u013196,Monday,0,0
v000766,u035397,Wednesday,1,150
v000767,u017087,Monday,0,0
v000768,u042108,Tuesday,1,75
v000769,u002618,Friday,0,0
v000770,u039114,Friday,0,0
v000771,u046538,Friday,0,0
v000772,u048635,Monday,0,0
v000773,u023410,Monday,1,75
v000774,u031336,Tuesday,0,0
v000775,u040493,Saturday,0,0
v000776,u046650,Friday,0,0
v000777,u039315,Saturday,0,0
v000778,u029836,Wednesday,0,0
v000779,u000178,Tuesday,0,0
v000780,u045710,Sunday,0,0
v000781,u014260,Saturday,0,0
v000782,u026205,Saturday,0,0
v000783,u012533,Wednesday,1,35
v000784,u010559,Thursday,0,0
v000785,u000910,Saturday,0,0
v000786,u032775,Tuesday,0,0
v000787,u029560,Monday,0,0
v000788,u019918,Monday,0,0
v000789,u016211,Wednesday,0,0
v000790,u018479,Sunday,1,0
v000791,u008963,Sunday,0,0
v000792,u036610,Saturday,0,0
v000793,u019019,Saturday,1,75
v000794,u034835,Thursday,0,0
v000795,u049319,Thursday,1,0
v000796,u024651,Saturday,0,0
v000797,u023957,Sunday,1,0
v000798,u019617,Thursday,0,0
v000799,u039884,Tuesday,0,0
v000800,u011498,Thursday,0,0
v000801,u037034,Saturday,0,0
v000802,u010271,Wednesday,0,0
v000803,u021749,Thursday,0,0
v000804,u035693,Sunday,0,0
v000805,u024556,Sunday,0,0
v000806,u048420,Tuesday,0,0
v000807,u033548,Sunday,0,0
v000808,u046774,Thursday,0,0
v000809,u020807,Thursday,0,0
v000810,u004709,Sunday,0,0
v000811,u005926,Saturday,0,0
v000812,u034785,Sunday,0,0
v000813,u015878,Saturday,0,0
v000814,u014348,Wednesday,0,0
v000815,u030313,Friday,1,75
v000816,u002074,Sunday,0,0
v000817,u035632,Saturday,0,0
v000818,u040323,Monday,0,0
v000819,u005931,Sunday,1,75
v000820,u003117,Friday,0,0
